Date,Close
1977-01-07,0.8112660646438599
1977-01-10,0.7947094440460205
1977-01-11,0.7781531810760498
1977-01-12,0.7781531810760498
1977-01-13,0.7947094440460205
1977-01-14,0.827822744846344
1977-01-17,0.7947094440460205
1977-01-18,0.8112660646438599
1977-01-19,0.7781531810760498
1977-01-20,0.7615966796875
1977-01-21,0.7947094440460205
1977-01-24,0.7615966796875
1977-01-25,0.7450405955314636
1977-01-26,0.728484034538269
1977-01-27,0.7119272947311401
1977-01-28,0.7119272947311401
1977-01-31,0.7119272947311401
1977-02-01,0.7119272947311401
1977-02-02,0.7119272947311401
1977-02-03,0.6953710913658142
1977-02-04,0.7119272947311401
1977-02-07,0.6953710913658142
1977-02-08,0.6953710913658142
1977-02-09,0.6788147687911987
1977-02-10,0.6788147687911987
1977-02-11,0.6953710913658142
1977-02-14,0.6953710913658142
1977-02-15,0.7119272947311401
1977-02-16,0.6953710913658142
1977-02-17,0.6788147687911987
1977-02-18,0.6953710913658142
1977-02-22,0.6953710913658142
1977-02-23,0.6953710913658142
1977-02-24,0.6622581481933594
1977-02-25,0.6788147687911987
1977-02-28,0.6953710913658142
1977-03-01,0.6788147687911987
1977-03-02,0.6788147687911987
1977-03-03,0.6953710913658142
1977-03-04,0.6953710913658142
1977-03-07,0.6953710913658142
1977-03-08,0.6788147687911987
1977-03-09,0.6622581481933594
1977-03-10,0.6622581481933594
1977-03-11,0.6953710913658142
1977-03-14,0.7119272947311401
1977-03-15,0.7450405955314636
1977-03-16,0.7615966796875
1977-03-17,0.7781531810760498
1977-03-18,0.7615966796875
1977-03-21,0.728484034538269
1977-03-22,0.7450405955314636
1977-03-23,0.728484034538269
1977-03-24,0.7119272947311401
1977-03-25,0.7119272947311401
1977-03-28,0.6953710913658142
1977-03-29,0.7450405955314636
1977-03-30,0.6953710913658142
1977-03-31,0.7119272947311401
1977-04-01,0.728484034538269
1977-04-04,0.6953710913658142
1977-04-05,0.6953710913658142
1977-04-06,0.6953710913658142
1977-04-07,0.728484034538269
1977-04-11,0.7119272947311401
1977-04-12,0.7119272947311401
1977-04-13,0.728484034538269
1977-04-14,0.7450405955314636
1977-04-15,0.827822744846344
1977-04-18,0.827822744846344
1977-04-19,0.827822744846344
1977-04-20,0.8774921298027039
1977-04-21,0.8443791270256042
1977-04-22,0.8443791270256042
1977-04-25,0.8443791270256042
1977-04-26,0.827822744846344
1977-04-27,0.827822744846344
1977-04-28,0.8443791270256042
1977-04-29,0.9271615147590637
1977-05-02,0.9271615147590637
1977-05-03,0.8940485119819641
1977-05-04,0.9106047749519348
1977-05-05,0.8940485119819641
1977-05-06,0.8940485119819641
1977-05-09,0.9271615147590637
1977-05-10,0.8940485119819641
1977-05-11,0.9106047749519348
1977-05-12,0.9768310189247131
1977-05-13,0.9933874607086182
1977-05-16,1.0099437236785889
1977-05-17,0.9933874607086182
1977-05-18,0.9768310189247131
1977-05-19,0.960274338722229
1977-05-20,0.9437185525894165
1977-05-23,0.9271615147590637
1977-05-24,0.9271615147590637
1977-05-25,0.9271615147590637
1977-05-26,0.9437185525894165
1977-05-27,0.9106047749519348
1977-05-31,0.8940485119819641
1977-06-01,0.8940485119819641
1977-06-02,0.8940485119819641
1977-06-03,0.9271615147590637
1977-06-06,0.9271615147590637
1977-06-07,1.0265001058578491
1977-06-08,1.0430569648742676
1977-06-09,1.0265001058578491
1977-06-10,1.0099437236785889
1977-06-13,1.0099437236785889
1977-06-14,1.0265001058578491
1977-06-15,1.0761703252792358
1977-06-16,1.0761703252792358
1977-06-17,1.1755082607269287
1977-06-20,1.2086209058761597
1977-06-21,1.1920647621154785
1977-06-22,1.1755082607269287
1977-06-23,1.1423957347869873
1977-06-24,1.1755082607269287
1977-06-27,1.1423957347869873
1977-06-28,1.1423957347869873
1977-06-29,1.125839352607727
1977-06-30,1.1589515209197998
1977-07-01,1.1423957347869873
1977-07-05,1.1423957347869873
1977-07-06,1.0430569648742676
1977-07-07,1.0761703252792358
1977-07-08,1.0596132278442383
1977-07-11,1.0927259922027588
1977-07-12,1.0596132278442383
1977-07-13,1.0927259922027588
1977-07-15,1.0761703252792358
1977-07-18,1.109282374382019
1977-07-19,1.125839352607727
1977-07-20,1.125839352607727
1977-07-21,1.125839352607727
1977-07-22,1.0927259922027588
1977-07-25,1.0761703252792358
1977-07-26,1.0761703252792358
1977-07-27,1.0761703252792358
1977-07-28,1.0596132278442383
1977-07-29,1.0596132278442383
1977-08-01,1.0430569648742676
1977-08-02,1.0596132278442383
1977-08-03,1.0430569648742676
1977-08-04,1.109282374382019
1977-08-05,1.0761703252792358
1977-08-08,1.0596132278442383
1977-08-09,1.0927259922027588
1977-08-10,1.0927259922027588
1977-08-11,1.0761703252792358
1977-08-12,1.0927259922027588
1977-08-15,1.1423957347869873
1977-08-16,1.1920647621154785
1977-08-17,1.1755082607269287
1977-08-18,1.1423957347869873
1977-08-19,1.1589515209197998
1977-08-22,1.2086209058761597
1977-08-23,1.2417340278625488
1977-08-24,1.2748467922210693
1977-08-25,1.3410724401474
1977-08-26,1.3410724401474
1977-08-29,1.2914036512374878
1977-08-30,1.307959794998169
1977-08-31,1.307959794998169
1977-09-01,1.2914036512374878
1977-09-02,1.307959794998169
1977-09-06,1.2914036512374878
1977-09-07,1.2748467922210693
1977-09-08,1.25829017162323
1977-09-09,1.25829017162323
1977-09-12,1.1755082607269287
1977-09-13,1.1589515209197998
1977-09-14,1.1589515209197998
1977-09-15,1.1920647621154785
1977-09-16,1.2086209058761597
1977-09-19,1.1920647621154785
1977-09-20,1.1755082607269287
1977-09-21,1.125839352607727
1977-09-22,1.1589515209197998
1977-09-23,1.1423957347869873
1977-09-26,1.1423957347869873
1977-09-27,1.125839352607727
1977-09-28,1.125839352607727
1977-09-29,1.2417340278625488
1977-09-30,1.25829017162323
1977-10-03,1.2251778841018677
1977-10-04,1.1920647621154785
1977-10-05,1.2417340278625488
1977-10-06,1.2914036512374878
1977-10-07,1.307959794998169
1977-10-10,1.3410724401474
1977-10-11,1.307959794998169
1977-10-12,1.2914036512374878
1977-10-13,1.25829017162323
1977-10-14,1.2417340278625488
1977-10-17,1.25829017162323
1977-10-18,1.324516773223877
1977-10-19,1.324516773223877
1977-10-20,1.3410724401474
1977-10-21,1.324516773223877
1977-10-24,1.2748467922210693
1977-10-25,1.2914036512374878
1977-10-26,1.2914036512374878
1977-10-27,1.2914036512374878
1977-10-28,1.2914036512374878
1977-10-31,1.2251778841018677
1977-11-01,1.1755082607269287
1977-11-02,1.1755082607269287
1977-11-03,1.2086209058761597
1977-11-04,1.1920647621154785
1977-11-07,1.25829017162323
1977-11-08,1.25829017162323
1977-11-09,1.2417340278625488
1977-11-10,1.2914036512374878
1977-11-11,1.25829017162323
1977-11-14,1.2251778841018677
1977-11-15,1.25829017162323
1977-11-16,1.2748467922210693
1977-11-17,1.2748467922210693
1977-11-18,1.2914036512374878
1977-11-21,1.307959794998169
1977-11-22,1.307959794998169
1977-11-23,1.324516773223877
1977-11-25,1.2914036512374878
1977-11-28,1.2914036512374878
1977-11-29,1.2251778841018677
1977-11-30,1.2914036512374878
1977-12-01,1.324516773223877
1977-12-02,1.324516773223877
1977-12-05,1.2748467922210693
1977-12-06,1.2417340278625488
1977-12-07,1.2417340278625488
1977-12-08,1.2417340278625488
1977-12-09,1.25829017162323
1977-12-12,1.1589515209197998
1977-12-13,1.2086209058761597
1977-12-14,1.25829017162323
1977-12-15,1.1920647621154785
1977-12-16,1.1755082607269287
1977-12-19,1.1755082607269287
1977-12-20,1.1589515209197998
1977-12-21,1.1589515209197998
1977-12-22,1.1423957347869873
1977-12-23,1.1589515209197998
1977-12-27,1.1589515209197998
1977-12-28,1.1589515209197998
1977-12-29,1.125839352607727
1977-12-30,1.125839352607727
1978-01-03,1.0761703252792358
1978-01-04,1.0430569648742676
1978-01-05,1.0265001058578491
1978-01-06,1.0099437236785889
1978-01-09,0.9768310189247131
1978-01-10,0.9768310189247131
1978-01-11,0.960274338722229
1978-01-12,0.9768310189247131
1978-01-13,1.0099437236785889
1978-01-16,1.0099437236785889
1978-01-17,1.0265001058578491
1978-01-18,1.0596132278442383
1978-01-19,1.0430569648742676
1978-01-20,1.0265001058578491
1978-01-23,1.0265001058578491
1978-01-24,1.0265001058578491
1978-01-25,1.0265001058578491
1978-01-26,1.0099437236785889
1978-01-27,0.9933874607086182
1978-01-30,1.0099437236785889
1978-01-31,1.0099437236785889
1978-02-01,1.0265001058578491
1978-02-02,1.0596132278442383
1978-02-03,1.0927259922027588
1978-02-06,1.0596132278442383
1978-02-07,1.0761703252792358
1978-02-08,1.0596132278442383
1978-02-09,1.0596132278442383
1978-02-10,1.0761703252792358
1978-02-13,1.0761703252792358
1978-02-14,1.0430569648742676
1978-02-15,1.0596132278442383
1978-02-16,1.0265001058578491
1978-02-17,1.0099437236785889
1978-02-21,1.0099437236785889
1978-02-22,0.9933874607086182
1978-02-23,0.9933874607086182
1978-02-24,0.9768310189247131
1978-02-27,0.960274338722229
1978-02-28,0.9271615147590637
1978-03-01,0.9437185525894165
1978-03-02,0.9933874607086182
1978-03-03,1.0430569648742676
1978-03-06,1.0099437236785889
1978-03-07,1.0265001058578491
1978-03-08,0.9933874607086182
1978-03-09,1.0430569648742676
1978-03-10,1.0430569648742676
1978-03-13,1.0430569648742676
1978-03-14,1.0099437236785889
1978-03-15,0.9933874607086182
1978-03-16,1.0430569648742676
1978-03-17,1.0596132278442383
1978-03-20,1.0430569648742676
1978-03-21,1.0099437236785889
1978-03-22,0.9933874607086182
1978-03-23,1.0099437236785889
1978-03-27,1.0430569648742676
1978-03-28,1.0761703252792358
1978-03-29,1.0927259922027588
1978-03-30,1.0596132278442383
1978-03-31,1.0596132278442383
1978-04-03,1.0265001058578491
1978-04-04,1.0430569648742676
1978-04-05,1.0265001058578491
1978-04-06,1.0265001058578491
1978-04-07,1.0596132278442383
1978-04-10,1.0430569648742676
1978-04-11,1.0430569648742676
1978-04-12,1.0265001058578491
1978-04-13,1.0265001058578491
1978-04-14,1.0430569648742676
1978-04-17,1.0596132278442383
1978-04-18,1.0430569648742676
1978-04-19,1.0430569648742676
1978-04-20,1.0761703252792358
1978-04-21,1.1423957347869873
1978-04-24,1.125839352607727
1978-04-25,1.0596132278442383
1978-04-26,1.0761703252792358
1978-04-27,1.109282374382019
1978-04-28,1.0927259922027588
1978-05-01,1.125839352607727
1978-05-02,1.125839352607727
1978-05-03,1.125839352607727
1978-05-04,1.125839352607727
1978-05-05,1.1423957347869873
1978-05-08,1.1423957347869873
1978-05-09,1.1423957347869873
1978-05-10,1.2251778841018677
1978-05-11,1.2417340278625488
1978-05-12,1.2914036512374878
1978-05-15,1.2748467922210693
1978-05-16,1.2914036512374878
1978-05-17,1.2914036512374878
1978-05-18,1.307959794998169
1978-05-19,1.2748467922210693
1978-05-22,1.2748467922210693
1978-05-23,1.25829017162323
1978-05-24,1.2251778841018677
1978-05-25,1.2251778841018677
1978-05-26,1.25829017162323
1978-05-30,1.324516773223877
1978-05-31,1.307959794998169
1978-06-01,1.3410724401474
1978-06-02,1.407297968864441
1978-06-05,1.407297968864441
1978-06-06,1.473524570465088
1978-06-07,1.5231939554214478
1978-06-08,1.4569673538208008
1978-06-09,1.4900811910629272
1978-06-12,1.4238553047180176
1978-06-13,1.4404113292694092
1978-06-14,1.407297968864441
1978-06-15,1.3907421827316284
1978-06-16,1.3576287031173706
1978-06-19,1.324516773223877
1978-06-20,1.324516773223877
1978-06-21,1.307959794998169
1978-06-22,1.3576287031173706
1978-06-23,1.3907421827316284
1978-06-26,1.3741854429244995
1978-06-27,1.3576287031173706
1978-06-28,1.307959794998169
1978-06-29,1.3410724401474
1978-06-30,1.324516773223877
1978-07-03,1.3576287031173706
1978-07-05,1.307959794998169
1978-07-06,1.307959794998169
1978-07-07,1.3410724401474
1978-07-10,1.324516773223877
1978-07-11,1.3907421827316284
1978-07-12,1.4238553047180176
1978-07-13,1.473524570465088
1978-07-14,1.4900811910629272
1978-07-17,1.473524570465088
1978-07-18,1.4404113292694092
1978-07-19,1.4900811910629272
1978-07-20,1.5066379308700562
1978-07-21,1.4569673538208008
1978-07-24,1.4569673538208008
1978-07-25,1.473524570465088
1978-07-26,1.4569673538208008
1978-07-27,1.4404113292694092
1978-07-28,1.4238553047180176
1978-07-31,1.3576287031173706
1978-08-01,1.3907421827316284
1978-08-02,1.4238553047180176
1978-08-03,1.3741854429244995
1978-08-04,1.407297968864441
1978-08-07,1.407297968864441
1978-08-08,1.4404113292694092
1978-08-09,1.4238553047180176
1978-08-10,1.5231939554214478
1978-08-11,1.5231939554214478
1978-08-14,1.5066379308700562
1978-08-15,1.473524570465088
1978-08-16,1.5066379308700562
1978-08-17,1.589418888092041
1978-08-18,1.6225324869155884
1978-08-21,1.5728631019592285
1978-08-22,1.589418888092041
1978-08-23,1.6225324869155884
1978-08-24,1.5728631019592285
1978-08-25,1.5563058853149414
1978-08-28,1.5231939554214478
1978-08-29,1.5231939554214478
1978-08-30,1.6390883922576904
1978-08-31,1.7218705415725708
1978-09-01,1.7218705415725708
1978-09-05,1.7053147554397583
1978-09-06,1.6390883922576904
1978-09-07,1.6390883922576904
1978-09-08,1.7218705415725708
1978-09-11,1.7053147554397583
1978-09-12,1.7053147554397583
1978-09-13,1.6390883922576904
1978-09-14,1.6059749126434326
1978-09-15,1.5728631019592285
1978-09-18,1.5066379308700562
1978-09-19,1.473524570465088
1978-09-20,1.4404113292694092
1978-09-21,1.3741854429244995
1978-09-22,1.3410724401474
1978-09-25,1.407297968864441
1978-09-26,1.4569673538208008
1978-09-27,1.407297968864441
1978-09-28,1.3907421827316284
1978-09-29,1.4238553047180176
1978-10-02,1.3907421827316284
1978-10-03,1.407297968864441
1978-10-04,1.3907421827316284
1978-10-05,1.407297968864441
1978-10-06,1.4404113292694092
1978-10-09,1.4569673538208008
1978-10-10,1.4404113292694092
1978-10-11,1.4569673538208008
1978-10-12,1.4238553047180176
1978-10-13,1.407297968864441
1978-10-16,1.3410724401474
1978-10-17,1.2914036512374878
1978-10-18,1.2417340278625488
1978-10-19,1.1423957347869873
1978-10-20,1.125839352607727
1978-10-23,1.1589515209197998
1978-10-24,1.1589515209197998
1978-10-25,1.1589515209197998
1978-10-26,1.125839352607727
1978-10-27,1.0099437236785889
1978-10-30,0.9437185525894165
1978-10-31,0.9106047749519348
1978-11-01,1.0265001058578491
1978-11-02,1.0265001058578491
1978-11-03,0.9768310189247131
1978-11-06,0.9768310189247131
1978-11-07,0.9106047749519348
1978-11-08,0.9437185525894165
1978-11-09,0.9437185525894165
1978-11-10,0.960274338722229
1978-11-13,0.8940485119819641
1978-11-14,0.8774921298027039
1978-11-15,0.8940485119819641
1978-11-16,1.0099437236785889
1978-11-17,0.9768310189247131
1978-11-20,1.0265001058578491
1978-11-21,1.0099437236785889
1978-11-22,0.9933874607086182
1978-11-24,0.9933874607086182
1978-11-27,1.0099437236785889
1978-11-28,1.0265001058578491
1978-11-29,0.9933874607086182
1978-11-30,0.9933874607086182
1978-12-01,1.0265001058578491
1978-12-04,1.109282374382019
1978-12-05,1.125839352607727
1978-12-06,1.125839352607727
1978-12-07,1.125839352607727
1978-12-08,1.0927259922027588
1978-12-11,1.0596132278442383
1978-12-12,1.0099437236785889
1978-12-13,0.9933874607086182
1978-12-14,1.0099437236785889
1978-12-15,0.960274338722229
1978-12-18,0.9271615147590637
1978-12-19,0.9106047749519348
1978-12-20,0.9437185525894165
1978-12-21,0.9933874607086182
1978-12-22,1.0430569648742676
1978-12-26,1.0265001058578491
1978-12-27,1.0265001058578491
1978-12-28,0.9933874607086182
1978-12-29,0.9933874607086182
1979-01-02,0.9933874607086182
1979-01-03,1.0596132278442383
1979-01-04,1.0430569648742676
1979-01-05,1.0596132278442383
1979-01-08,1.1423957347869873
1979-01-09,1.0927259922027588
1979-01-10,1.0761703252792358
1979-01-11,1.0430569648742676
1979-01-12,1.0430569648742676
1979-01-15,1.0265001058578491
1979-01-16,1.0099437236785889
1979-01-17,0.9933874607086182
1979-01-18,1.0430569648742676
1979-01-19,1.0265001058578491
1979-01-22,1.0430569648742676
1979-01-23,1.0265001058578491
1979-01-24,1.0265001058578491
1979-01-25,1.0099437236785889
1979-01-26,1.0265001058578491
1979-01-29,1.0596132278442383
1979-01-30,1.0265001058578491
1979-01-31,0.9933874607086182
1979-02-01,0.9933874607086182
1979-02-02,1.0099437236785889
1979-02-05,0.9933874607086182
1979-02-06,0.9933874607086182
1979-02-07,0.960274338722229
1979-02-08,0.9933874607086182
1979-02-09,0.9768310189247131
1979-02-12,0.9768310189247131
1979-02-13,1.0265001058578491
1979-02-14,0.9933874607086182
1979-02-15,0.9933874607086182
1979-02-16,0.960274338722229
1979-02-20,0.960274338722229
1979-02-21,0.9271615147590637
1979-02-22,0.9437185525894165
1979-02-23,0.960274338722229
1979-02-26,0.9437185525894165
1979-02-27,0.8940485119819641
1979-02-28,0.8774921298027039
1979-03-01,0.9271615147590637
1979-03-02,0.960274338722229
1979-03-05,0.960274338722229
1979-03-06,0.9271615147590637
1979-03-07,0.9437185525894165
1979-03-08,0.9437185525894165
1979-03-09,0.960274338722229
1979-03-12,0.960274338722229
1979-03-13,1.0265001058578491
1979-03-14,1.0099437236785889
1979-03-15,1.0265001058578491
1979-03-16,1.0099437236785889
1979-03-19,1.0265001058578491
1979-03-20,1.0265001058578491
1979-03-21,1.0265001058578491
1979-03-22,1.0761703252792358
1979-03-23,1.0761703252792358
1979-03-26,1.0265001058578491
1979-03-27,1.109282374382019
1979-03-28,1.1423957347869873
1979-03-29,1.2251778841018677
1979-03-30,1.2417340278625488
1979-04-02,1.1755082607269287
1979-04-03,1.25829017162323
1979-04-04,1.2417340278625488
1979-04-05,1.2251778841018677
1979-04-06,1.2251778841018677
1979-04-09,1.2086209058761597
1979-04-10,1.2251778841018677
1979-04-11,1.1755082607269287
1979-04-12,1.1755082607269287
1979-04-16,1.2251778841018677
1979-04-17,1.1920647621154785
1979-04-18,1.1920647621154785
1979-04-19,1.1423957347869873
1979-04-20,1.1423957347869873
1979-04-23,1.1920647621154785
1979-04-24,1.307959794998169
1979-04-25,1.2748467922210693
1979-04-26,1.125839352607727
1979-04-27,1.25829017162323
1979-04-30,1.25829017162323
1979-05-01,1.2417340278625488
1979-05-02,1.2251778841018677
1979-05-03,1.2251778841018677
1979-05-04,1.2086209058761597
1979-05-07,1.1423957347869873
1979-05-08,1.125839352607727
1979-05-09,1.1589515209197998
1979-05-10,1.1589515209197998
1979-05-11,1.1589515209197998
1979-05-14,1.1423957347869873
1979-05-15,1.1423957347869873
1979-05-16,1.1423957347869873
1979-05-17,1.2086209058761597
1979-05-18,1.1755082607269287
1979-05-21,1.1920647621154785
1979-05-22,1.1589515209197998
1979-05-23,1.0927259922027588
1979-05-24,1.125839352607727
1979-05-25,1.109282374382019
1979-05-29,1.125839352607727
1979-05-30,1.0761703252792358
1979-05-31,1.0596132278442383
1979-06-01,1.0430569648742676
1979-06-04,1.0596132278442383
1979-06-05,1.125839352607727
1979-06-06,1.0927259922027588
1979-06-07,1.0761703252792358
1979-06-08,1.0761703252792358
1979-06-11,1.0761703252792358
1979-06-12,1.0761703252792358
1979-06-13,1.1423957347869873
1979-06-14,1.1589515209197998
1979-06-15,1.1920647621154785
1979-06-18,1.1920647621154785
1979-06-19,1.1920647621154785
1979-06-20,1.1920647621154785
1979-06-21,1.1755082607269287
1979-06-22,1.1589515209197998
1979-06-25,1.109282374382019
1979-06-26,1.109282374382019
1979-06-27,1.109282374382019
1979-06-28,1.125839352607727
1979-06-29,1.0927259922027588
1979-07-02,1.0761703252792358
1979-07-03,1.0761703252792358
1979-07-05,1.0927259922027588
1979-07-06,1.125839352607727
1979-07-09,1.109282374382019
1979-07-10,1.1920647621154785
1979-07-11,1.2251778841018677
1979-07-12,1.2417340278625488
1979-07-13,1.1920647621154785
1979-07-16,1.1589515209197998
1979-07-17,1.125839352607727
1979-07-18,1.125839352607727
1979-07-19,1.1589515209197998
1979-07-20,1.2251778841018677
1979-07-23,1.1920647621154785
1979-07-24,1.1920647621154785
1979-07-25,1.2748467922210693
1979-07-26,1.324516773223877
1979-07-27,1.307959794998169
1979-07-30,1.324516773223877
1979-07-31,1.3576287031173706
1979-08-01,1.3576287031173706
1979-08-02,1.407297968864441
1979-08-03,1.3907421827316284
1979-08-06,1.3576287031173706
1979-08-07,1.3410724401474
1979-08-08,1.324516773223877
1979-08-09,1.2914036512374878
1979-08-10,1.3410724401474
1979-08-13,1.3741854429244995
1979-08-14,1.3576287031173706
1979-08-15,1.3410724401474
1979-08-16,1.324516773223877
1979-08-17,1.307959794998169
1979-08-20,1.324516773223877
1979-08-21,1.2914036512374878
1979-08-22,1.324516773223877
1979-08-23,1.324516773223877
1979-08-24,1.3410724401474
1979-08-27,1.324516773223877
1979-08-28,1.324516773223877
1979-08-29,1.324516773223877
1979-08-30,1.307959794998169
1979-08-31,1.2417340278625488
1979-09-04,1.2251778841018677
1979-09-05,1.1920647621154785
1979-09-06,1.1920647621154785
1979-09-07,1.1920647621154785
1979-09-10,1.1589515209197998
1979-09-11,1.1755082607269287
1979-09-12,1.1589515209197998
1979-09-13,1.1920647621154785
1979-09-14,1.2086209058761597
1979-09-17,1.1920647621154785
1979-09-18,1.1589515209197998
1979-09-19,1.2251778841018677
1979-09-20,1.1920647621154785
1979-09-21,1.1920647621154785
1979-09-24,1.1589515209197998
1979-09-25,1.1589515209197998
1979-09-26,1.1423957347869873
1979-09-27,1.1423957347869873
1979-09-28,1.1423957347869873
1979-10-01,1.1423957347869873
1979-10-02,1.1423957347869873
1979-10-03,1.1423957347869873
1979-10-04,1.1755082607269287
1979-10-05,1.1589515209197998
1979-10-08,1.1589515209197998
1979-10-09,1.0099437236785889
1979-10-10,0.9933874607086182
1979-10-11,1.0099437236785889
1979-10-12,1.0099437236785889
1979-10-15,0.960274338722229
1979-10-16,0.960274338722229
1979-10-17,0.9768310189247131
1979-10-18,0.9437185525894165
1979-10-19,0.9271615147590637
1979-10-22,0.9106047749519348
1979-10-23,0.9271615147590637
1979-10-24,0.9271615147590637
1979-10-25,0.9437185525894165
1979-10-26,0.9437185525894165
1979-10-29,0.9106047749519348
1979-10-30,0.960274338722229
1979-10-31,0.9271615147590637
1979-11-01,0.9437185525894165
1979-11-02,0.9271615147590637
1979-11-05,0.9271615147590637
1979-11-06,0.9106047749519348
1979-11-07,0.9106047749519348
1979-11-08,0.9271615147590637
1979-11-09,0.9768310189247131
1979-11-12,0.9933874607086182
1979-11-13,0.9768310189247131
1979-11-14,0.9933874607086182
1979-11-15,1.0265001058578491
1979-11-16,1.0430569648742676
1979-11-19,1.0265001058578491
1979-11-20,1.0430569648742676
1979-11-21,1.0430569648742676
1979-11-23,1.0265001058578491
1979-11-26,1.0596132278442383
1979-11-27,1.109282374382019
1979-11-28,1.0927259922027588
1979-11-29,1.0596132278442383
1979-11-30,1.0596132278442383
1979-12-03,1.0265001058578491
1979-12-04,1.0265001058578491
1979-12-05,1.0430569648742676
1979-12-06,1.0927259922027588
1979-12-07,1.0596132278442383
1979-12-10,1.0430569648742676
1979-12-11,1.0265001058578491
1979-12-12,1.0265001058578491
1979-12-13,1.0099437236785889
1979-12-14,1.0761703252792358
1979-12-17,1.0596132278442383
1979-12-18,1.0430569648742676
1979-12-19,1.0596132278442383
1979-12-20,1.0430569648742676
1979-12-21,1.0430569648742676
1979-12-24,1.0265001058578491
1979-12-26,1.0430569648742676
1979-12-27,1.0430569648742676
1979-12-28,1.0099437236785889
1979-12-31,1.0265001058578491
1980-01-02,1.0099437236785889
1980-01-03,0.9933874607086182
1980-01-04,1.0265001058578491
1980-01-07,1.0265001058578491
1980-01-08,1.0596132278442383
1980-01-09,1.0596132278442383
1980-01-10,1.0761703252792358
1980-01-11,1.0761703252792358
1980-01-14,1.0761703252792358
1980-01-15,1.0927259922027588
1980-01-16,1.0430569648742676
1980-01-17,1.0596132278442383
1980-01-18,1.0596132278442383
1980-01-21,1.0430569648742676
1980-01-22,1.0265001058578491
1980-01-23,1.0596132278442383
1980-01-24,1.0430569648742676
1980-01-25,1.0761703252792358
1980-01-28,1.0596132278442383
1980-01-29,1.0430569648742676
1980-01-30,1.0761703252792358
1980-01-31,1.1423957347869873
1980-02-01,1.2251778841018677
